wl,S0000001,S0000002,S0000003,S0000004,S0000005,S0000006,S0000007,S0000008,S0000009,S0000010,S0000011,S0000012,S0000013,S0000014,S0000015,S0000016,S0000017,S0000018,S0000019,S0000020,S0000021,S0000022,S0000023,S0000024,S0000025,S0000026,S0000027,S0000028,S0000029,S0000030,S0000031,S0000032,S0000033,S0000034,S0000035,S0000036,S0000037,S0000038,S0000039,S0000040,S0000041,S0000042,S0000043,S0000044,S0000045,S0000046,S0000047,S0000048,S0000049,S0000050,S0000051,S0000052,S0000053,S0000054,S0000055,S0000056,S0000057,S0000058,S0000059,S0000060,S0000061,S0000062,S0000063,S0000064,S0000065,S0000066,S0000067,S0000068,S0000069,S0000070,S0000071,S0000072,S0000073,S0000074,S0000075,S0000076,S0000077,S0000078,S0000079,S0000080,S0000081,S0000082,S0000083,S0000084,S0000085,S0000086,S0000087,S0000088,S0000089,S0000090,S0000091,S0000092,S0000093,S0000094,S0000095,S0000096,S0000097,S0000098,S0000099,S0000100,S0000101,S0000102,S0000103,S0000104,S0000105,S0000106,S0000107,S0000108,S0000109,S0000110,S0000111,S0000112,S0000113,S0000114,S0000115,S0000116,S0000117,S0000118,S0000119,S0000120,S0000121,S0000122,S0000123,S0000124,S0000125,S0000126,S0000127,S0000128,S0000129,S0000130,S0000131,S0000132,S0000133,S0000134,S0000135,S0000136,S0000137,S0000138,S0000139,S0000140,S0000141,S0000142,S0000143,S0000144,S0000145,S0000146,S0000147,S0000148,S0000149,S0000150,S0000151,S0000152,S0000153,S0000154,S0000155,S0000156,S0000157,S0000158,S0000159,S0000160,S0000161,S0000162,S0000163,S0000164,S0000165,S0000166,S0000167,S0000168,S0000169,S0000170,S0000171,S0000172,S0000173,S0000174,S0000175,S0000176,S0000177,S0000178,S0000179,S0000180
352,45.29275,52.45535,65.3304,47.3374,56.4863,54.1486,44.04075,52.0409,47.18535,35.05265,54.9634,53.13525,64.1227,60.32465,41.58875,59.3081,70.6766,45.39695,63.32565,50.21905,58.01225,57.57945,51.83865,43.969,62.20845,50.80415,48.12845,51.8894,65.14945,59.7417,61.7526,75.21805,78.9815,59.9864,57.70535,80.99895,57.05415,70.34945,58.9993,61.68035,63.8327,69.74,61.001,76.9017,59.67445,66.36925,63.0088,76.8248,61.4362,69.6249,60.3479,85.78465,77.7468,68.2014,86.80215,74.09015,68.66085,72.1024,70.20815,74.64515,5.133325039,5.950500373,7.194178706,5.557154875,6.006625963,5.960418018,5.760600569,6.188629425,7.268532865,5.463721446,5.639845258,5.92197498,5.127260342,5.944883399,5.537556505,5.653558579,7.387301107,6.963205522,6.985905171,5.577017793,5.629742307,5.589666855,5.628719239,6.606867882,6.12021239,6.105404447,3.256139636,7.856770918,5.241377886,10.02870602,5.261356192,4.023841171,8.966421192,2.436388255,2.46303965,1.736034403,6.480616888,2.775630947,5.731016377,1.788611836,2.54991701,8.972682741,3.316860879,2.352243951,6.292768036,3.229686103,2.762523955,6.078490563,4.227645947,3.78196823,3.125443348,3.885852828,2.162122502,10.22485759,5.547199572,2.389243277,5.455966246,6.355171166,9.340744733,6.878483718,3.930860376,6.021907627,5.314591687,2.722337084,2.252133287,4.178178137,5.478536529,5.887548051,13.75571443,3.023900797,3.208841972,12.48626533,5.862063109,3.715071251,5.221518627,4.8577061,12.2446785,3.964305143,3.917269465,4.121782263,3.136243068,3.465358579,4.187902023,4.204441827,6.910024171,6.912891295,3.647059915,10.73818887,7.706899122,7.954293688,1.827657907,3.865625321,3.141856495,2.360236034,2.746699534,2.878782431,3.12614369,7.544416257,5.513361035,2.905666283,6.336745528,5.905825382,8.313978957,8.409814618,5.553577402,5.477281688,7.019293935,2.555347006,7.558532416,2.815227914,4.098655125,2.114036568,5.923410439,2.881875782,3.855767517,10.11631405,1.583382259,5.283470595,6.215640876,5.960240917
353,44.8819,52.06315,65.0828,46.7497,55.981,53.29025,43.31155,51.98915,46.40515,34.7657,54.3738,53.50055,63.7722,59.97265,41.3398,58.8185,70.03295,45.00055,62.39145,49.90215,57.6639,56.62655,51.2727,44.1017,61.5063,49.80115,47.36075,51.82685,64.8025,59.073,60.9775,74.8619,78.2307,58.93555,56.7074,80.4703,55.97165,70.0185,58.4367,60.5068,62.59055,68.9574,59.9187,75.846,58.9007,65.134,62.11615,75.42975,60.8006,69.60125,60.1896,84.47125,77.19145,67.96195,86.19955,73.39065,67.42375,70.46445,69.05325,74.0419,5.135709291,5.97359507,7.250331277,5.576231677,6.047475963,5.984076239,5.78128475,6.163810646,7.326585897,5.479099194,5.66244154,5.958757953,5.136348378,5.968069953,5.534183975,5.649142001,7.448476746,7.013293602,7.03682803,5.598090641,5.644863426,5.614494055,5.655687289,6.557513245,6.112539618,6.097945117,3.242641868,7.839122503,5.216160293,10.02662261,5.223810896,4.000287375,8.936688739,2.427788517,2.446766849,1.725594179,6.440878644,2.763017428,5.7106896,1.776719756,2.544985822,8.921225633,3.29714553,2.343474965,6.260223907,3.207008237,2.739631288,6.044128483,4.212675615,3.754886236,3.115328616,3.861544535,2.156427929,10.19902038,5.530367362,2.377675225,5.442989285,6.33582526,9.321442344,6.857161672,3.90424848,5.993405163,5.298392526,2.711003616,2.237087629,4.152907096,5.44042727,5.847571858,13.71489845,2.996932827,3.182905419,12.48347414,5.869595714,3.704246169,5.21508662,4.855176951,12.2426112,3.960450096,3.897599093,4.105325464,3.12063962,3.449400417,4.186168425,4.217914828,6.932265816,6.963865751,3.625574474,10.75531872,7.701574095,7.889771511,1.820858324,3.842992903,3.12636819,2.347803254,2.726209488,2.853557017,3.096011415,7.527669133,5.50602718,2.898085278,6.335985928,5.881328693,8.372931014,8.472893583,5.567121302,5.488847965,7.042545385,2.535471988,7.522342956,2.79724812,4.079393692,2.092659161,5.919281231,2.853594271,3.835033345,10.10485308,1.579692959,5.283368114,6.215944775,5.946151646
354,44.51233333,51.576,64.79866667,46.30933333,55.31866667,52.35033333,42.62766667,51.89033333,45.58033333,34.349,53.86433333,53.72933333,63.23433333,59.58333333,41.11366667,58.20633333,69.35333333,44.554,61.373,49.60666667,57.38066667,55.61533333,50.69133333,44.15766667,60.89433333,48.727,46.65766667,51.60366667,64.41966667,58.601,60.207,74.44966667,77.34833333,57.88666667,55.562,79.954,54.85866667,69.60733333,57.97333333,59.26166667,61.16466667,68.13366667,58.769,74.67,58.16,63.83333333,61.16833333,73.83933333,60.18066667,69.607,59.96266667,83.04433333,76.47433333,67.812,85.60433333,72.736,66.13366667,68.95466667,67.77266667,73.21166667,5.139567819,5.997834619,7.309077003,5.596431509,6.090497562,6.008883839,5.80260129,6.139311023,7.38731978,5.495160567,5.686106511,5.997367428,5.14758045,5.992389391,5.530524666,5.644253872,7.512479835,7.065690444,7.090012818,5.620747191,5.660747411,5.640920754,5.684326483,6.5095007,6.10408592,6.089591737,3.227257504,7.822899523,5.190329282,10.02479126,5.186123912,3.975614802,8.904601367,2.41795339,2.428516483,1.714149273,6.399958853,2.750844418,5.689034022,1.763966542,2.539614637,8.869020668,3.275288226,2.33408638,6.228774909,3.182754073,2.715197216,6.010257879,4.196953091,3.726919728,3.104949944,3.837006062,2.151039105,10.17151493,5.512100374,2.365344133,5.429903374,6.316743817,9.301939344,6.836168505,3.876816248,5.963495108,5.280269601,2.697949988,2.220550341,4.126535922,5.402263289,5.80770412,13.67319763,2.968753197,3.155632606,12.48116353,5.877507641,3.694447218,5.209800394,4.852475016,12.24101966,3.953942465,3.874545011,4.083629554,3.09908315,3.426808422,4.178207625,4.226682762,6.946849704,7.006724872,3.603655185,10.77069474,7.694543086,7.824441728,1.814320697,3.81996316,3.110345407,2.335108554,2.705852779,2.82763718,3.064458662,7.508946409,5.497830936,2.89061428,6.3343666,5.853399014,8.429288752,8.533510785,5.582550692,5.502036048,7.062376299,2.514175978,7.486398924,2.778884387,4.058577392,2.069555648,5.915543205,2.823918376,3.812272521,10.09150494,1.576117005,5.28252993,6.215368075,5.93228676
355,44.0886,51.055,64.4322,45.7986,54.7168,51.4014,41.9236,51.7698,44.7666,34.0518,53.3704,53.9748,62.8444,59.0408,40.958,57.609,68.585,44.1318,60.1364,49.2522,56.987,54.5146,50.1102,44.3072,60.1444,47.6222,45.9074,51.3114,63.8054,57.9904,59.4406,73.78,76.374,56.874,54.2616,79.077,53.761,69.0578,57.3432,57.9686,59.688,67.2696,57.58,73.6004,57.3704,62.378,60.0206,72.2504,59.413,69.5438,59.741,81.4398,75.8644,67.5464,85.0678,71.8716,64.8346,67.382,66.3714,72.4024,5.144560405,6.022778052,7.369599834,5.617354938,6.135067874,6.034420043,5.824260719,6.115079177,7.449890855,5.511679671,5.710504123,6.037255796,5.160433144,6.017420905,5.526605036,5.638922106,7.578421023,7.119668713,7.144746506,5.644505666,5.677088276,5.668425712,5.714094039,6.462730701,6.094867499,6.08038452,3.210378217,7.807837886,5.164071983,10.02322817,5.14843117,3.950117851,8.870744344,2.407150928,2.408743359,1.701955018,6.358223954,2.739071671,5.666430969,1.750583283,2.533924245,8.816358512,3.251804086,2.324214674,6.198191293,3.157357062,2.689642358,5.976848376,4.18064053,3.69832693,3.094329847,3.812382745,2.145926476,10.14275117,5.492787543,2.35243923,5.41673869,6.297914943,9.282380942,6.815503297,3.848806759,5.932556086,5.260664521,2.683555518,2.20288348,4.099376383,5.364168632,5.768019209,13.63088522,2.939711948,3.127397168,12.47916323,5.88567913,3.685468644,5.205407304,4.849597773,12.23973345,3.945402932,3.848940678,4.057903072,3.07293508,3.399085802,4.165386791,4.231737889,6.955397213,7.042955198,3.581473665,10.78465892,7.686181846,7.758676334,1.808060442,3.796707459,3.093968593,2.322266423,2.685682676,2.801261212,3.031889629,7.488724695,5.489000889,2.883304692,6.332107602,5.822956002,8.483454761,8.592062638,5.599509262,5.516539941,7.079511815,2.491849015,7.450748585,2.760295231,4.036609504,2.045189355,5.91219607,2.793242851,3.787987977,10.07671578,1.572670322,5.281142497,6.214132507,5.918672611
356,43.66180952,50.5492381,64.01566667,45.17428571,54.11447619,50.47285714,41.20747619,51.67661905,43.99938095,33.67195238,52.837,54.12628571,62.464,58.56290476,40.70866667,57.00628571,67.7827619,43.53871429,58.96457143,48.84566667,56.69909524,53.53709524,49.50504762,44.39461905,59.35914286,46.68019048,45.23009524,51.05138095,63.28290476,57.31457143,58.72847619,73.10138095,75.43780952,55.75185714,53.01390476,78.28528571,52.70828571,68.41647619,56.67319048,56.73452381,58.15128571,66.40066667,56.34666667,72.31280952,56.55514286,60.88642857,58.96266667,70.66085714,58.70604762,69.37966667,59.39952381,79.81014286,75.0147619,67.34114286,84.24995238,71.09314286,63.50428571,65.81642857,65.19738095,71.62980952,5.150346829,6.047984405,7.431083718,5.638602533,6.180564008,6.060264072,5.845973563,6.091063725,7.513455461,5.528430611,5.735298327,6.077875443,5.174383046,6.042743685,5.522451547,5.633174613,7.645410958,7.174501073,7.200316064,5.668884291,5.693580037,5.696487686,5.744447177,6.417103701,6.084900558,6.070363678,3.192395677,7.793673502,5.137575529,10.02194954,5.110868598,3.924090923,8.835702936,2.395649183,2.387902285,1.689266747,6.316040386,2.72765894,5.643261765,1.736801066,2.528035435,8.76352983,3.22720823,2.313996327,6.168243311,3.131250652,2.663387331,5.943869599,4.163900085,3.669366063,3.083490842,3.787819923,2.141060485,10.11313903,5.4728178,2.339149749,5.403525413,6.279326747,9.262912345,6.795165128,3.820463089,5.900966717,5.240018896,2.668199525,2.184449106,4.071740247,5.326267346,5.728591498,13.58823449,2.91015912,3.098572742,12.47730297,5.893990424,3.67710469,5.201654704,4.8465427,12.23858214,3.93545218,3.821619552,4.029354554,3.043556832,3.367735768,4.149073089,4.234072473,6.959529718,7.074043271,3.559201529,10.79755325,7.676866124,7.692847326,1.80209297,3.773397168,3.077418197,2.309391349,2.665752449,2.774667404,2.998708512,7.467480599,5.479765629,2.876207917,6.329428992,5.790919311,8.535831629,8.648945558,5.617640705,5.532053646,7.094677074,2.468881137,7.415440204,2.74163917,4.013893308,2.020023611,5.909239533,2.761962451,3.762682646,10.06093177,1.569368838,5.279392274,6.212459805,5.905335555
357,43.198,49.931,63.7,44.559,53.529,49.642,40.468,51.464,43.27,33.3,52.219,54.17,62.009,58.147,40.411,56.393,67.052,43.049,57.862,48.382,56.31,52.501,48.766,44.357,58.57,45.646,44.534,50.886,62.715,56.59,58.033,72.428,74.31,54.711,51.764,77.482,51.664,67.778,56.038,55.425,56.552,65.484,55.196,70.898,55.702,59.553,57.815,69.1,57.965,69.224,59.077,78.093,74.137,66.909,83.506,70.128,62.25,64.181,63.968,70.869,5.156586875,6.07301271,7.492712606,5.659774861,6.226363075,6.085995152,5.867450351,6.067213286,7.577169937,5.545187493,5.760153075,6.118678757,5.188906741,6.067936921,5.51809066,5.627039306,7.71256029,7.22946019,7.256008462,5.693401289,5.709916712,5.724585438,5.774843116,6.372520152,6.074201301,6.059569425,3.173701556,7.780142279,5.111027049,10.02097154,5.073572125,3.897828416,8.80006241,2.383716209,2.366448068,1.676339793,6.273774588,2.716565981,5.619907735,1.722850983,2.522068999,8.710825287,3.202015777,2.303567816,6.138701216,3.104868296,2.636852752,5.911291172,4.146893908,3.640295352,3.072455448,3.763462931,2.136411578,10.08308847,5.452580078,2.325664921,5.390293722,6.260967336,9.243678761,6.775153081,3.792028316,5.869105623,5.218774333,2.652261329,2.165609274,4.043939279,5.288683476,5.689495361,13.54551871,2.880444752,3.069532963,12.4754125,5.902321765,3.669149603,5.198289945,4.843307272,12.23739532,3.924710892,3.793415091,3.99919254,3.01230983,3.334261528,4.130633686,4.234678776,6.960868596,7.101475631,3.537010391,10.80971971,7.66697167,7.627326699,1.796433695,3.750203654,3.060874664,2.296597818,2.646115365,2.748094048,2.965319511,7.445690729,5.470353741,2.869375357,6.326550827,5.758208598,8.586821945,8.70455596,5.63658871,5.548271166,7.108597216,2.445662383,7.380522043,2.723074718,3.99083208,1.994521742,5.906673302,2.730471928,3.736859459,10.04459905,1.566228477,5.277465715,6.210571702,5.892301946
358,42.61442857,49.38385714,63.21442857,43.96542857,52.85828571,48.57714286,39.654,51.19171429,42.45571429,32.93828571,51.59228571,54.20371429,61.46385714,57.65671429,40.189,55.61214286,66.13857143,42.451,56.70771429,48.01,55.86285714,51.39728571,48.00828571,44.30171429,57.76528571,44.57471429,43.72185714,50.53185714,61.96457143,55.75514286,57.14428571,71.65214286,73.14942857,53.63714286,50.41228571,76.54085714,50.63514286,67.17314286,55.22442857,54.11228571,55.04628571,64.51742857,53.98571429,69.45485714,54.73714286,58.03028571,56.60071429,67.46885714,57.06271429,68.989,58.67457143,76.386,73.25214286,66.43257143,82.60314286,69.00342857,60.95114286,62.38942857,62.47785714,69.86357143,5.162940323,6.097422003,7.553670446,5.68047249,6.271842187,6.111192506,5.888401612,6.043476479,7.640190624,5.561724422,5.784732316,6.159118126,5.203480816,6.092579806,5.513548836,5.620544096,7.778979667,7.283818727,7.31111067,5.717574883,5.725792315,5.752197724,5.804739075,6.328880507,6.062785931,6.048041974,3.154687525,7.766980127,5.084613676,10.02031038,5.036677679,3.871624731,8.764408031,2.371620057,2.344835516,1.663429491,6.231792999,2.705752548,5.596750204,1.708964121,2.516145725,8.658535548,3.176741847,2.293065621,6.10933526,3.078643441,2.61045924,5.87908272,4.129784154,3.61137302,3.061246181,3.739457107,2.1319502,10.05300942,5.432463309,2.312173976,5.377073795,6.242824818,9.224825399,6.755466234,3.763745516,5.837351427,5.197372442,2.636120247,2.146726042,4.016285248,5.251541072,5.650805171,13.50301113,2.850918885,3.040651469,12.47332155,5.910553396,3.661397626,5.195060381,4.839888968,12.23600255,3.913799751,3.765160752,3.968625567,2.980555496,3.300166291,4.11143575,4.23454906,6.961035222,7.12673882,3.515071867,10.82150031,7.656874234,7.562486449,1.791098029,3.727298286,3.044518444,2.284000318,2.626824695,2.721779434,2.932126823,7.423831695,5.460993813,2.862858415,6.323693166,5.725743517,8.636828296,8.759290259,5.655996969,5.564886503,7.121997383,2.42258279,7.346042367,2.704760392,3.967829101,1.969147074,5.904497086,2.699166038,3.711021351,10.0281638,1.563265165,5.275549278,6.20868993,5.879598138
359,41.99271429,48.60690476,62.62228571,43.34314286,52.1067619,47.46957143,38.79695238,51.01242857,41.55909524,32.5417619,50.88666667,54.11090476,60.88047619,57.16666667,39.81357143,54.87080952,65.14747619,41.87028571,55.54280952,47.56390476,55.53442857,50.3017619,47.25138095,44.21428571,56.8547619,43.55114286,42.84095238,50.23447619,61.19285714,55.01185714,56.28771429,70.61857143,71.8702381,52.51309524,49.06790476,75.45257143,49.60766667,66.57857143,54.40890476,52.92947619,53.52528571,63.42361905,52.72457143,67.79985714,53.68566667,56.48480952,55.31957143,65.66061905,56.17414286,68.75304762,58.34080952,74.63904762,72.1987619,65.98980952,81.6802381,67.89704762,59.5962381,60.57219048,60.94538095,68.9257619,5.169066954,6.120771316,7.613141189,5.700295989,6.316378456,6.135435358,5.908537873,6.019801924,7.701673861,5.577815504,5.808700002,6.198645939,5.217581855,6.116251528,5.508852534,5.613716895,7.843779739,7.336849348,7.364909659,5.740923298,5.740900862,5.778803304,5.833592274,6.286085219,6.050670652,6.035821538,3.135745256,7.753922953,5.058522539,10.01998225,5.00032119,3.845774265,8.729325068,2.359628782,2.323519437,1.650791174,6.190462057,2.695178393,5.574170496,1.695371571,2.510386404,8.606951278,3.15190156,2.282626221,6.079915695,3.053009537,2.584627413,5.847213868,4.112732977,3.582857291,3.049885557,3.715947789,2.127646795,10.02331181,5.412856427,2.298866146,5.36389581,6.2248873,9.206497467,6.736103669,3.735857767,5.80608275,5.176254832,2.620155599,2.128161468,3.989089921,5.214964178,5.612595299,13.46098502,2.821931559,3.012301894,12.47085986,5.918565559,3.653643005,5.191713366,4.836285265,12.2342334,3.903339441,3.737689993,3.938862173,2.949655252,3.266953268,4.092846447,4.234675587,6.961650972,7.151319377,3.493557572,10.83323703,7.646949567,7.498698571,1.786101388,3.70485243,3.028529983,2.271713338,2.607933707,2.695961855,2.899534645,7.402380104,5.451914433,2.856708494,6.321076065,5.694443724,8.686253271,8.81354487,5.675509174,5.581593659,7.135602713,2.400032397,7.31204944,2.686854709,3.94528765,1.944362937,5.902710591,2.668439535,3.685671252,10.01207217,1.560494829,5.27382942,6.207036223,5.867250485
360,41.49015,47.9334,62.12225,42.75775,51.37515,46.50925,38.11315,50.71625,40.8263,32.22435,50.30835,54.03915,60.33265,56.65685,39.4496,54.1854,64.21735,41.30315,54.5521,47.1256,55.09195,49.28475,46.60645,44.0796,55.94005,42.6053,42.17955,49.83545,60.45585,54.3122,55.45525,69.637,70.66805,51.37915,47.95205,74.51295,48.6726,65.97245,53.67775,51.8517,52.1246,62.4324,51.5648,66.3596,52.84705,54.9782,54.2158,64.06855,55.40455,68.386,58.039,73.18935,71.2448,65.69775,80.8098,66.93665,58.34445,58.97385,59.7081,68.0274,5.174626551,6.142619685,7.670308783,5.718845924,6.359348991,6.158302931,5.927569662,5.996138237,7.760775988,5.593234846,5.831720085,6.236714584,5.230686446,6.138531279,5.504028216,5.606585616,7.906071154,7.387824719,7.416692399,5.762964757,5.75493637,5.803880938,5.860859932,6.244034741,6.037871668,6.02294833,3.117266418,7.740706667,5.032940771,10.02000333,4.964638587,3.82057142,8.695398787,2.348010436,2.302954637,1.638680175,6.150148201,2.684803272,5.552549936,1.68230442,2.504911826,8.556363142,3.128010035,2.272386093,6.050212774,3.028400036,2.559777887,5.81565424,4.095902528,3.555006387,3.038396095,3.693080312,2.123471808,9.994405589,5.394148363,2.285930662,5.350789947,6.20714289,9.188840174,6.717064467,3.708608145,5.775678215,5.155863112,2.604746704,2.11027761,3.962665064,5.179076842,5.57494012,13.41971364,2.793832814,2.984857876,12.46785716,5.926238496,3.645679985,5.187996253,4.83249364,12.23191745,3.893950644,3.711836273,3.911110896,2.920970522,3.236125667,4.076232944,4.23605062,6.964337223,7.176703843,3.472639121,10.84527188,7.637573418,7.43633506,1.781459182,3.683037455,3.01308973,2.259851365,2.589495669,2.670879601,2.867947175,7.381812565,5.443344188,2.850976997,6.318919582,5.665228873,8.735499459,8.86771621,5.694769015,5.598086638,7.150138348,2.378401243,7.278591525,2.669516184,3.923611004,1.920632655,5.901313527,2.638687172,3.661312095,9.99677032,1.557933394,5.272492595,6.205832313,5.855285342
361,41.0165,47.3158,61.63375,42.15585,50.6454,45.55625,37.39175,50.4672,40.0791,31.8467,49.7039,53.9737,59.78385,56.02595,39.09285,53.4418,63.23805,40.76275,53.556,46.6689,54.71595,48.29365,46.0103,43.91745,55.1238,41.67925,41.47405,49.4231,59.7197,53.56585,54.67215,68.67445,69.45985,50.39175,46.7778,73.51255,47.7975,65.3501,52.92725,50.8328,50.8599,61.5015,50.48955,65.0075,51.9531,53.6633,53.14085,62.58645,54.55095,67.99015,57.6377,71.65935,70.2787,65.3116,79.9853,65.93925,57.1204,57.4966,58.43125,67.15895,5.179278896,6.162526143,7.724357178,5.735722865,6.400130905,6.179374449,5.945207508,5.972434039,7.816653343,5.607756552,5.853456514,6.272776447,5.242271174,6.15899825,5.499102343,5.599178169,7.964964562,7.436017503,7.46574586,5.783217484,5.767592854,5.826909384,5.885999268,6.202629526,6.024405181,6.009462563,3.099642685,7.727067178,5.008055502,10.02038982,4.929765798,3.796310594,8.663214455,2.337033072,2.283595925,1.627351827,6.111217871,2.674586939,5.532269849,1.669993758,2.499842781,8.507061805,3.105582392,2.262481717,6.019996749,3.005248386,2.536331282,5.784373462,4.079454963,3.528078533,3.026800312,3.671000015,2.119395683,9.966700689,5.376728052,2.273556755,5.337786385,6.189579696,9.171998727,6.698347709,3.682239729,5.746516442,5.136638891,2.590272881,2.093436525,3.937322444,5.144003111,5.537914006,13.37947025,2.76697269,2.958693049,12.46414319,5.933452449,3.637302809,5.183656394,4.82851157,12.22888427,3.886254043,3.688433049,3.886580273,2.895862728,3.209186698,4.062962408,4.239666421,6.97071535,7.20437876,3.452488128,10.85794683,7.629121537,7.375767914,1.777186826,3.662024728,2.998378131,2.248528886,2.57156385,2.646770963,2.837768611,7.362605687,5.435511665,2.845715326,6.317443775,5.639018621,8.784969447,8.922200693,5.713420183,5.614059442,7.166329427,2.358079367,7.245716888,2.652903335,3.903202443,1.898419558,5.900305601,2.610303704,3.638446813,9.982704409,1.555596786,5.271725261,6.205299933,5.843729063
362,40.49071429,46.70971429,61.04228571,41.563,49.94,44.67071429,36.74471429,50.203,39.33942857,31.453,49.09671429,53.77914286,59.32442857,55.533,38.71228571,52.65157143,62.31942857,40.267,52.59114286,46.14657143,54.297,47.36328571,45.39042857,43.81614286,54.304,40.86142857,40.75371429,49.00385714,58.88214286,52.75714286,53.81271429,67.68314286,68.26071429,49.45728571,45.65742857,72.49942857,47.02028571,64.61585714,52.17714286,49.72242857,49.57142857,60.46742857,49.41714286,63.69085714,51.093,52.30885714,51.95842857,61.126,53.70485714,67.58085714,57.229,70.036,69.35485714,64.81085714,79.10042857,64.909,55.92428571,55.97428571,57.18185714,66.42228571,5.182683769,6.180049724,7.774470324,5.750527379,6.438101308,6.198229135,5.961161939,5.948637948,7.868462267,5.621154728,5.873573241,6.306283918,5.251812625,6.177231632,5.494101375,5.591522467,8.01957061,7.480700365,7.511357012,5.801199703,5.778564331,5.847367402,5.908467502,6.161770026,6.010287395,5.995404451,3.083265727,7.712740394,4.984053863,10.02115791,4.895838752,3.773286186,8.633357338,2.326964742,2.265898108,1.617061465,6.074037504,2.664489147,5.51371156,1.658670675,2.495300059,8.459337932,3.085133751,2.253049571,5.989037873,2.983988038,2.514708214,5.753341158,4.063552433,3.50233195,3.015120723,3.649852233,2.115388866,9.940607049,5.360984424,2.261933656,5.324915301,6.172185824,9.156118334,6.679952475,3.656995594,5.718976054,5.119023778,2.577113449,2.07800027,3.91337383,5.109867031,5.501591331,13.34052812,2.741701229,2.934181051,12.45954769,5.94008766,3.628305724,5.178441144,4.824336532,12.22496344,3.880870321,3.668313779,3.866478843,2.875693292,3.18763957,4.054402006,4.246515252,6.98240673,7.235830668,3.43327621,10.87160388,7.621969675,7.317369126,1.773299733,3.641985617,2.984575635,2.237860391,2.55419152,2.623874234,2.809403151,7.345236078,5.428645452,2.840974884,6.316868701,5.616732623,8.835065826,8.977394733,5.731106371,5.629206073,7.184901091,2.339456805,7.213473791,2.637174676,3.884465245,1.878186971,5.899686521,2.583683884,3.617578337,9.970320598,1.553500931,5.271713875,6.205660816,5.832608003
